record_id,issued_date,zipcode,neighborhoods_analysis_boundaries,proposed_use,description,revised_cost,site_permit,plansets,permit_creation_date,status_date,first_construction_document_date,filed_date,street_name,block,estimated_cost,permit_expiration_date,permit_type_definition,status,completed_date,permit_number,lot,street_suffix,proposed_units,permit_type,number_of_proposed_stories,supervisor_district,street_number,geometry,wait_time,year,Parcel Number
1448951508287,2020-06-08,94124,Bayview Hunters Point,1 family dwelling,"erect a 4-story, type 5b, no basement, single family dwelling building.",700000.0,True,2,2016-12-28T00:00:00,2020-06-08,,2016-12-28,Jamestown,4974,600000.0,2023-05-24,new construction wood frame,issued,,201612286113,008,Av,1.0,2,4.0,10,758,POINT (-122.3894112147565 37.71588060903808),1258.0,2020,4974008
144875073820,2018-06-29,94123,Marina,apartments,"to erect 7 stories, 1 basement, type i-b, 41 residential units with mixed use building. building on block 0546, lot 001 & 002.  (r-2,m,a-3,s-2)
** maher: n/a **",26700000.0,True,2,2016-12-28T00:00:00,2021-02-19,2018-12-19,2016-12-28,Van Ness,0546,21000000.0,2024-05-28,new construction,complete,2021-02-19,201612285989,001,Av,41.0,1,7.0,2,2465,POINT (-122.4243090186299 37.79822407442069),548.0,2018,0546001
144874772537,2018-09-24,94123,Marina,apartments,"to erect 4 stories, 1 basement, type ii-a, 22 units residential with mix use building. (r-2,m,a-3,s-2)
** maher: n/a **",12000000.0,True,2,2016-12-28T00:00:00,2021-05-26,2019-04-01,2016-12-28,Lombard,0512,12000000.0,2024-08-23,new construction,complete,2021-05-26,201612285988,031,St,22.0,1,4.0,2,2301,POINT (-122.4395921335168 37.79909980337028),635.0,2018,0512031
1448738206353,2018-11-13,94110,Mission,apartments,"to erect 8 stories, no basement, type iii-a (5 story) / i-a, 75 (3 story) residential units with retail mixed use building. (r-2,m)
building on block 6529, lot 002, 002a & 003. 
** maher: exempt - approval letter from dph attached **",15000000.0,True,2,2016-12-28T00:00:00,2018-11-13,2021-11-16,2016-12-28,Mission,6529,15000000.0,2024-10-12,new construction,issued,,201612285987,002,St,75.0,1,8.0,9,2918,POINT (-122.4185391237406 37.75031258050515),685.0,2018,6529002
144873380757,2018-09-07,94109,Western Addition,apartments,"to erect  13 stories, 3 basements, type i-a, 126 residential units with parking building.",38700000.0,True,2,2016-12-28T00:00:00,2018-09-07,2019-09-30,2016-12-28,Eddy,0738,38700000.0,2024-08-06,new construction,issued,,201612285985,018,St,126.0,1,13.0,5,830,POINT (-122.4216463747689 37.78305190197537),618.0,2018,0738018
1448639491307,2018-11-28,94105,Financial District/South Beach,residential hotel,"erect 37 stories, 4 basements, 80 units residential hotel, restaurant and parking.",166000000.0,True,2,2016-12-27T00:00:00,2018-11-28,,2016-12-27,Tehama,3736,164560580.0,2024-10-27,new construction,issued,,201612275918,107,St,80.0,1,37.0,6,58,POINT (-122.3969670771061 37.78730631115306),701.0,2018,3736107
144865196820,2021-11-19,94118,Inner Richmond,apartments,erect 4 stories over 1 basement of 7 dwelling units. type 5 building.,4500000.0,True,2,2016-12-27T00:00:00,2021-11-19,,2016-12-27,California,1363,2800000.0,2027-10-19,new construction wood frame,issued,,201612275923,020,St,7.0,2,4.0,1,4135,POINT (-122.4621449673807 37.78511448000612),1788.0,2021,1363020
1448625384875,2019-09-11,94133,Chinatown,church,"contruct (n) (4) story mixed used building. retail, assembly, residential, religion's facility",6700000.0,True,2,2016-12-27T00:00:00,2019-09-11,2020-02-05,2016-12-27,Kearny,0194,6700000.0,2025-08-10,new construction wood frame,issued,,201612275906,004,St,1.0,2,4.0,3,829,POINT (-122.4053556256492 37.79568626353063),988.0,2019,0194004
1448645453916,2017-12-22,94108,Financial District/South Beach,office,"to erect 6 stories, 1 basement, type i-b, office & retail building (b, m). new building on both lot# 13 & 14.
life safety, generator, elevator, fire pump, errcs on future addenda.
** maher: disturbance of at least 50 cu.yd. of soil. route to health **",19000000.0,True,2,2016-12-27T00:00:00,2017-12-22,2018-08-22,2016-12-27,Grant,0287,19000000.0,2023-11-21,new construction,issued,,201612275920,014,Av,0.0,1,6.0,3,300,POINT (-122.40523455349 37.78991205089087),360.0,2017,0287014
1448515156947,2018-11-16,94103,Mission,apartments,"to erect 5 stories, no basement, type i-a & type va, 40 units apartments & retail building. (r-2,m,a-3)",9505000.0,True,2,2016-12-23T00:00:00,2021-09-15,2019-04-01,2016-12-23,Valencia,3532,9000000.0,2024-10-15,new construction wood frame,complete,2021-09-15,201612235821,019B,St,40.0,2,5.0,9,235,POINT (-122.4218423910302 37.76920135551827),693.0,2018,3532019B
1531578513456,2018-12-05,94107,Mission Bay,apartments,"to erect 5 story, 1 basement, type i-b, 48 units apartments building.
** maher: n/a **",16500000.0,True,2,2016-12-23T00:00:00,2018-12-05,,2016-12-23,Pennsylvania,3948,6500000.0,2024-11-03,new construction,issued,,201612235806,002,Av,48.0,1,5.0,10,98,POINT (-122.3942122654674 37.76554609778177),712.0,2018,3948002
1448546138754,2017-12-18,94132,West of Twin Peaks,school,"erect 1 story, no basement, type iib, educational/gym.",4500000.0,True,2,2016-12-23T00:00:00,2017-12-18,2019-01-22,2016-12-23,West Portal,2540,1025000.0,2023-11-17,new construction,issued,,201612235805,001,Av,0.0,1,1.0,7,490,POINT (-122.4716884171144 37.7355663622368),360.0,2017,2540001
144857070484,2019-04-01,94123,Marina,1 family dwelling,construct (n) 3-story type 5 b construction single family residence,1000000.0,True,2,2016-12-23T00:00:00,2019-04-01,2019-06-07,2016-12-23,Rico,0439A,915000.0,2022-03-16,new construction wood frame,issued,,201612235864,048,Wy,1.0,2,3.0,2,37,POINT (-122.4391652369372 37.80462840492785),829.0,2019,0439A048
144841480432,2017-12-20,94109,Tenderloin,apartments,"to erect 8 stories, no basement, type ib, 42 residential units with mixed used building.
** maher: n/a **",12000000.0,True,2,2016-12-22T00:00:00,2019-07-15,2018-03-05,2016-12-22,Larkin,0717,6000000.0,2023-11-19,new construction,complete,2019-07-15,201612225735,003,St,42.0,1,8.0,6,719,POINT (-122.4180726023695 37.78454647870485),363.0,2017,0717003
1448386439773,2017-11-20,94134,Visitacion Valley,apartments,"to erect 5 stories, no basement, type ia & va, 55 units affordable multi family apartments. (r-2,s-2)",22423200.0,True,2,2016-12-22T00:00:00,2020-02-20,2018-01-05,2016-12-22,Sunnydale,6356,22423200.0,2023-10-20,new construction wood frame,complete,2020-02-20,201612225710,061,Av,55.0,2,5.0,10,1491,POINT (-122.4159469424463 37.71166016232647),333.0,2017,6356061
1448252496256,2019-03-12,94127,West of Twin Peaks,1 family dwelling,"construction (n) 2-story, 1 basement, type 5, single family residence building.",800000.0,True,2,2016-12-21T00:00:00,2019-09-11,,2016-12-21,San Lorenzo,2987A,800000.0,2022-02-24,new construction wood frame,reinstated,,201612215604,051,Wy,1.0,2,2.0,7,8,POINT (-122.4643597026135 37.73970140420899),811.0,2019,2987A051
1448143508066,2017-06-14,94158,Mission Bay,apartments,"construct (n)(5)story 119 dwelling multifamily affordable housing units, offices, garage & community room",45000000.0,True,2,2016-12-21T00:00:00,2020-06-17,2017-12-26,2016-12-21,03rd,8711,45000000.0,2023-05-14,new construction wood frame,complete,2020-06-17,201612215523,026,St,119.0,2,5.0,6,1150,POINT (-122.3902404024266 37.77330051143799),175.0,2017,8711026
1447741289084,2019-04-04,94103,Mission,apartments,"to erect 13 stories, 1 basement, type i-a, 220 residential units with retail & parking. (r-2,m,a-3,s-2)",87840048.0,True,2,2016-12-16T00:00:00,2019-04-04,,2016-12-16,Mission,3514,75000000.0,2025-03-03,new construction,issued,,201612165221,043,St,220.0,1,13.0,6,1601,POINT (-122.4187848439003 37.77209324189731),839.0,2019,3514043
1447609508226,2020-12-14,94107,Potrero Hill,2 family dwelling,to erect a 3 story/1 basement building consisting of 2-family dwelling units.,1274763.0,True,2,2016-12-15T00:00:00,2020-12-14,,2016-12-15,De Haro,4282A,750000.0,2023-11-29,new construction wood frame,issued,,201612155108,001C,St,2.0,2,3.0,10,1440,POINT (-122.400624582128 37.7514549829546),1460.0,2020,4282A001C
144691083298,2018-11-09,94117,Hayes Valley,apartments,erect 3 stories & 3 dwelling unit mix use with type 5 construction.,1406790.0,True,2,2016-12-09T00:00:00,2018-11-09,2021-10-27,2016-12-09,Fillmore,0859,900000.0,2021-10-24,new construction wood frame,issued,,201612094573,022,St,3.0,2,3.0,5,228,POINT (-122.4300808584267 37.77163988547435),700.0,2018,0859022
1446008156869,2019-08-06,94103,Mission,office,"to erect 4 stories, no basement, type i-a / v-b, office building.",3800000.0,True,2,2016-12-01T00:00:00,2019-08-06,,2016-12-01,Division,3528,1800000.0,2025-07-05,new construction,issued,,201612013915,007,St,0.0,1,4.0,6,340,POINT (-122.4093297963727 37.76943857645513),978.0,2019,3528007
1490964510104,2018-02-28,94124,Bayview Hunters Point,ambulance service,"priority processing. to erect 4 story type 2b, ambulance deployment facility, building sit on both lot 004 & 006. arch/mep/life safety deferred to addenda.",28000000.0,True,2,2016-12-01T00:00:00,2021-06-24,2018-05-18,2016-12-01,Jerrold,5286A,28000000.0,2024-01-28,new construction,complete,2021-06-24,201612013886,021,Av,0.0,1,4.0,10,2241,POINT (-122.4016684829293 37.74465581742889),454.0,2018,5286A021
1445888164286,2019-10-17,94103,South of Market,apartments,"to erect 21 stories, 1 basement, type i-a, 299 dwelling unit mix use residentaila/commercial. (r-2,b,m,s-2)",81500000.0,True,2,2016-11-30T00:00:00,2019-10-17,,2016-11-30,Mission,3701,81500000.0,2025-09-15,new construction,issued,,201611303826,021,St,299.0,1,21.0,6,1270,POINT (-122.4145227884959 37.77680707877175),1051.0,2019,3701021
1445878506232,2018-10-16,94118,Lone Mountain/USF,apartments,"(east building) to erect 4 stories with 1 basement, type va building, 84 units student residence hall with amenity office. (r-2,b,a-3,s-2)",50000000.0,True,2,2016-11-30T00:00:00,2018-10-16,2019-03-06,2016-11-30,Turk,1107,38000000.0,2024-09-14,new construction wood frame,issued,,201611303815,008,Bl,84.0,2,4.0,1,2698,POINT (-122.4512884121645 37.77905163023655),685.0,2018,1107008
1445882506232,2018-10-16,94118,Lone Mountain/USF,apartments,"(west building) to erect 5 stories, no basement with 1 level type i-a over 4 levels type 5-a, 71 units student residence hall with amenity office. (r-2,b,a-3,s-2)",45000000.0,True,2,2016-11-30T00:00:00,2018-10-16,2019-03-06,2016-11-30,Turk,1107,34000000.0,2024-09-14,new construction wood frame,issued,,201611303820,008,Bl,71.0,2,5.0,1,2698,POINT (-122.4512884121645 37.77905163023655),685.0,2018,1107008
1445556156250,2019-01-22,94103,Mission,apartments,"to erect 27 stories, 2 basement, type i-a, 404 residnetial units, retail, ballet school & commercial. (r-2,m,b,a-1,a-3,s-2).",133900000.0,True,2,2016-11-28T00:00:00,2019-01-22,2019-08-09,2016-11-28,Otis,3505,99200000.0,2024-12-21,new construction,issued,,201611283577,016,St,404.0,1,27.0,6,30,POINT (-122.4193631146077 37.77290107654034),785.0,2019,3505016
1527404512146,2018-10-10,94107,Potrero Hill,apartments,"to erect 4 stories, one basement, 59 dwelling apartment & retail, standard car parking, no stackers
** maher: exempted - approval from dph attached with plan. see a-07 **",17000000.0,True,2,2016-11-22T00:00:00,2018-10-10,,2016-11-22,Pennsylvania,3999,9000000.0,2024-09-08,new construction,issued,,201611223357,015,Av,59.0,1,4.0,10,249,POINT (-122.393391586592 37.76360705329771),687.0,2018,3999015
1445042460745,2018-01-23,94121,Outer Richmond,apartments,"to erect 4 stories, no basement, type 1 & 5a, 12 units residential unit with retail & parking.",4622191.0,False,2,2016-11-21T00:00:00,2020-04-20,,2016-11-21,Clement,1410,3600000.0,2022-01-02,new construction wood frame,complete,2020-04-20,201611213210,021,St,12.0,2,4.0,1,2224,POINT (-122.483417300421 37.78233459044297),428.0,2018,1410021
1444897218278,2018-01-24,94112,Outer Mission,1 family dwelling,"to erect 2 story, no basement, type vb, single family dwelling.  sprinkler 13r.  ** maher: n/a **",625000.0,True,2,2016-11-18T00:00:00,2019-02-15,2018-04-25,2016-11-18,Restani,7029A,625000.0,2021-01-08,new construction wood frame,complete,2019-02-15,201611183096,014,Wy,1.0,2,2.0,11,10,POINT (-122.4429809647405 37.71770467944323),432.0,2018,7029A014
1444644488229,2017-03-15,94122,Golden Gate Park,recreation bldg,one story new restroom in golden gate park,505000.0,False,2,2016-11-16T00:00:00,2019-01-14,,2016-11-16,Martin Luther King Jr,1700,505000.0,2020-02-28,new construction wood frame,complete,2019-01-14,201611162913,001,Dr,0.0,2,1.0,1,2100,POINT (-122.482166951238 37.76936858305024),119.0,2017,1700001
1484164510043,2017-10-20,94110,Bernal Heights,1 family dwelling,"construct 4 stories, no basement, single family dwelling unit.",850000.0,True,2,2016-11-15T00:00:00,2017-10-20,,2016-11-15,Franconia,5556,569400.0,2020-10-04,new construction wood frame,issued,,201611152753,054,St,1.0,2,4.0,9,299,POINT (-122.4073682713482 37.74487942643614),339.0,2017,5556054
1444021140897,2018-04-18,94114,Castro/Upper Market,1 family dwelling,erect 3 story single family dwelling no basement.,600000.0,True,2,2016-11-10T00:00:00,2018-04-18,2019-07-01,2016-11-10,Corbett,2652,600000.0,2021-04-02,new construction wood frame,issued,,201611102474,010,Av,1.0,2,3.0,8,132,POINT (-122.4412746360632 37.76186187925013),524.0,2018,2652010
1443501406417,2019-06-28,94102,Tenderloin,apartments,"to erect 8 stories, 1 basement, type i-b, 69 dwelling units residential with retail & parking building. (r-2,b,s-2)",13000000.0,True,2,2016-11-07T00:00:00,2019-06-28,,2016-11-07,Hyde,0346,10000000.0,2025-05-27,new construction,issued,,201611072110,002,St,69.0,1,8.0,6,135,POINT (-122.4159657072311 37.78214757006087),963.0,2019,0346002
1442529506104,2020-02-24,94131,Noe Valley,apartments,"construct new 4 story over basement w/ parking garage, type 1b, residential bldg with 7 dwelling units.",4591133.0,True,2,2016-10-28T00:00:00,2020-02-24,,2016-10-28,27th,6581,3500000.0,2026-01-23,new construction,issued,,201610281418,080,St,7.0,1,4.0,8,556,POINT (-122.4330132843197 37.74677633311525),1214.0,2020,6581080
1442467507965,2018-07-27,94133,Chinatown,apartments,erect 4 stories 6 dwelling units.type 5 building.,1388000.0,True,2,2016-10-28T00:00:00,2021-06-24,2019-07-17,2016-10-28,Turk Murphy,0147,800000.0,2021-07-11,new construction wood frame,complete,2021-06-24,201610281361,022,Ln,6.0,2,4.0,3,18,POINT (-122.409647063909 37.79794847649985),637.0,2018,0147022
144182683208,2018-12-05,94102,Hayes Valley,apartments,to erect 9 stories of 100 dwelling units--8 stories r-2 over one story commercial. type i-b construction.,23000000.0,True,2,2016-10-21T00:00:00,2018-12-05,,2016-10-21,Market,0855,15000000.0,2024-11-03,new construction,issued,,201610210918,010,St,100.0,1,9.0,5,1740,POINT (-122.423084550279 37.77250896909854),775.0,2018,0855010
1439990289451,2020-05-14,94123,Marina,apartments,"to erect 4 stories, 1 basement, type iii-a over i-a, 8 units residential building.
** maher: n/a **",2764000.0,True,2,2016-10-05T00:00:00,2020-05-14,,2016-10-05,Buchanan,0459,2500000.0,2026-04-13,new construction wood frame,issued,,201610059620,003,St,8.0,2,4.0,2,3620,POINT (-122.4331679006375 37.80361219560285),1317.0,2020,0459003
1439895507621,2018-09-07,94102,Hayes Valley,apartments,"to erect 5 stories, no basement, type iii-a & i-a, 27 units residential & mixed use commercial. (r-2,m)",9000000.0,True,2,2016-10-05T00:00:00,2018-09-07,2019-02-27,2016-10-05,Octavia,0853,9000000.0,2024-08-06,new construction wood frame,issued,,201610059557,034,St,27.0,2,5.0,5,188,POINT (-122.4235902428055 37.77367217784292),702.0,2018,0853034
1438405209095,2018-11-30,94131,Noe Valley,2 family dwelling,construct (n) 5-story multifamily dwelling unit,959222.0,True,2,2016-09-21T00:00:00,2018-11-30,2020-06-12,2016-09-21,28th,6612,450000.0,2021-11-14,new construction wood frame,issued,,201609218455,032,St,2.0,2,5.0,8,479,POINT (-122.4328969815164 37.74468353760533),800.0,2018,6612032
1438278158065,2018-02-16,94103,Mission,apartments,"mod. erect two type 1a buildings, one 9 story mixed use 93 unit residential  building, and a 6 story mixed use 64 unit residential building with day care facilities, building function, offices, and commercial tenant spaces on the ground floor",60000000.0,True,2,2016-09-21T00:00:00,2021-05-25,2018-12-28,2016-09-21,Mission,3554,60000000.0,2024-01-16,new construction,complete,2021-05-25,201609218371,005,St,157.0,1,9.0,9,1950,POINT (-122.4202077738882 37.76584624517177),513.0,2018,3554005
1438145502463,2020-02-20,94134,Bayview Hunters Point,apartments,south bldg e. erect a six stories 133 dwelling units building with 3 basements.,42000000.0,True,2,2016-09-20T00:00:00,2020-02-20,,2016-09-20,Thomas Mellon,4991,42000000.0,2026-01-19,new construction,issued,,201609208258,075,Dr,133.0,1,6.0,10,5,POINT (-122.393748476607 37.70997186426752),1248.0,2020,4991075
1438141502463,2020-02-20,94134,Bayview Hunters Point,apartments,south bldg d. erect a six stories 113 dwelling units building with 3 basements.**maher n/a**,42000000.0,True,2,2016-09-20T00:00:00,2020-02-20,,2016-09-20,Thomas Mellon,4991,42000000.0,2026-01-19,new construction,issued,,201609208257,075,Dr,113.0,1,6.0,10,5,POINT (-122.393748476607 37.70997186426752),1248.0,2020,4991075
1438138502463,2020-02-20,94134,Bayview Hunters Point,apartments,"south bldg c, erect a six stories 76 dwelling units type 1a residential building with 3 basement.",42000000.0,True,2,2016-09-20T00:00:00,2020-02-20,,2016-09-20,Thomas Mellon,4991,42000000.0,2026-01-19,new construction,issued,,201609208256,075,Dr,76.0,1,6.0,10,5,POINT (-122.393748476607 37.70997186426752),1248.0,2020,4991075
1438136502463,2020-01-14,94134,Bayview Hunters Point,apartments,"north bldg b. to erect 17 stories, 3 basement, type i-a, 174 units residential, assembly & parking building. (r-2,a-3,s-2)
** maher: n/a **",81000000.0,True,2,2016-09-20T00:00:00,2020-01-14,,2016-09-20,Thomas Mellon,4991,81000000.0,2025-12-13,new construction,issued,,201609208248,075,Dr,174.0,1,17.0,10,5,POINT (-122.393748476607 37.70997186426752),1211.0,2020,4991075
1438135502463,2020-01-14,94134,Bayview Hunters Point,apartments,"north bldg a. to erect 8 stories, 3 basement, type i-a, 90 units residential, assembly & parking building. (r-2, a-3,s-2)
** maher: n/a **",61000000.0,True,2,2016-09-20T00:00:00,2020-01-14,,2016-09-20,Thomas Mellon,4991,41000000.0,2025-12-13,new construction,issued,,201609208247,075,Dr,90.0,1,8.0,10,5,POINT (-122.393748476607 37.70997186426752),1211.0,2020,4991075
1437866507397,2018-04-03,94124,Bayview Hunters Point,2 family dwelling,"to erect 3 stories, no basement, 2 residential dwelling units.",600000.0,True,2,2016-09-19T00:00:00,2018-04-03,2018-12-04,2016-09-19,Oakdale,5319,400000.0,2021-03-18,new construction wood frame,issued,,201609198063,035,Av,2.0,2,3.0,10,1961,POINT (-122.3971880779983 37.73817874502529),561.0,2018,5319035
1437705187094,2019-11-19,94110,Bernal Heights,1 family dwelling,construct (n) 4-story single family residence.,387757.0,True,2,2016-09-16T00:00:00,2019-11-19,,2016-09-16,Bronte,5698,300000.0,2022-11-03,new construction wood frame,issued,,201609167950,009,St,1.0,2,4.0,9,150,POINT (-122.4105112258472 37.73749665488682),1159.0,2019,5698009
143655356679,2018-11-09,94109,Russian Hill,1 family dwelling,construct (n) 3-story single family dwelling residence,3300000.0,True,2,2016-09-08T00:00:00,2018-11-09,,2016-09-08,Francisco,0048,3300000.0,2024-10-08,new construction wood frame,issued,,201609087075,018,St,1.0,2,3.0,2,819,POINT (-122.4190551909351 37.80372762678516),792.0,2018,0048018
1540675512641,2018-06-25,94116,West of Twin Peaks,1 family dwelling,"erect 4-story, type v, single family dwelling building.",975000.0,True,2,2016-09-06T00:00:00,2020-07-09,2019-02-07,2016-09-06,Dorantes,2880,875000.0,2021-06-09,new construction wood frame,complete,2020-07-09,201609066826,022,Av,1.0,2,4.0,7,42,POINT (-122.4632021214075 37.74622530139801),657.0,2018,2880022
1435450507185,2017-03-13,94124,Bayview Hunters Point,apartments,"to erect 3 stories, no basement, type vb, 31 units apartments with parking.
** maher: n/a **",14000000.0,True,2,2016-08-29T00:00:00,2019-05-02,2017-06-22,2016-08-29,Arelious Walker,4884,14000000.0,2023-02-10,new construction wood frame,complete,2019-05-02,201608296272,026,Dr,31.0,2,3.0,10,2800,POINT (-122.3871155501276 37.71847055347054),196.0,2017,4884026
1435378172771,2020-03-10,94110,Mission,apartments,"to erect 3 stories, no basement, type va, 4 units residential over 2 commercial tenant space building.",1543350.0,True,2,2016-08-29T00:00:00,2020-03-10,2021-08-12,2016-08-29,24th,4266,1440000.0,2023-02-23,new construction wood frame,issued,,201608296214,035,St,4.0,2,3.0,9,2799,POINT (-122.4080220595648 37.75264806915659),1289.0,2020,4266035
1434421505654,2017-05-31,94110,Mission,apartments,"mayor's office housing project. to erect 9 stories, no basement, type 1a,  94 units residential senior apartment.",33000000.0,True,2,2016-08-19T00:00:00,2020-03-12,2018-05-15,2016-08-19,Shotwell,6571,33000000.0,2023-04-30,new construction,complete,2020-03-12,201608195545,051,St,94.0,1,9.0,9,1294,POINT (-122.4152117441974 37.74865729522136),285.0,2017,6571051
1433806364486,2017-03-09,94110,Bernal Heights,1 family dwelling,"to erect 3 stories, no basement, single family dwelling building.",382565.0,False,2,2016-08-16T00:00:00,2019-09-16,,2016-08-16,Chapman,5627,120000.0,2020-02-22,new construction wood frame,complete,2019-09-16,201608165091,042,St,1.0,2,3.0,9,495,POINT (-122.4130039145287 37.7417126076535),205.0,2017,5627042
1486442510146,2017-11-08,94110,Mission,apartments,"mohcd project erect 9 stories, no basement, type 1-b of 127 dwelling units residential, retail, office & childcare, mix use (r-2, b, e, a-3).  site plan only",40254600.0,True,2,2016-08-05T00:00:00,2017-11-08,2018-12-28,2016-08-05,Shotwell,3571,40254600.0,2023-10-08,new construction,issued,,201608054294,031,St,127.0,1,9.0,9,255,POINT (-122.4157786805441 37.76428709483662),460.0,2017,3571031
1601562517746,2020-10-16,94124,Bayview Hunters Point,1 family dwelling,"157 charter oak - subdivided - erect a 3 story, type 5b, no basement, single family dwelling.",430000.0,True,2,2016-08-04T00:00:00,2020-10-16,,2016-08-04,Charter Oak,5377,300000.0,2023-10-01,new construction wood frame,issued,,201608044163,071,Av,1.0,2,3.0,10,157,POINT (-122.4042820978558 37.73525930486724),1534.0,2020,5377071
1601563517747,2020-10-16,94124,Bayview Hunters Point,1 family dwelling,"155 charter oak - subdivided - erect a 3 story, type 5b, no basement, single family dwelling.",530000.0,True,2,2016-08-04T00:00:00,2020-10-16,,2016-08-04,Charter Oak,5377,300000.0,2023-10-01,new construction wood frame,issued,,201608044162,071,Av,1.0,2,3.0,10,155,POINT (-122.4042820978558 37.73525930486724),1534.0,2020,5377071
1432500180892,2020-10-16,94124,Bayview Hunters Point,1 family dwelling,"161 charter oak - subdivided - erect a 3 story, type 5b, no basement, single family dwelling.",450000.0,True,2,2016-08-04T00:00:00,2020-10-16,,2016-08-04,Charter Oak,5377,300000.0,2023-10-01,new construction wood frame,issued,,201608044167,070,Av,1.0,2,3.0,10,161,POINT (-122.4041879553378 37.7352207108286),1534.0,2020,5377070
1432499180893,2020-10-16,94124,Bayview Hunters Point,1 family dwelling,"159 charter oak - subdivided - erect a 3 story, type 5b, no basement, single family dwelling.",440000.0,True,2,2016-08-04T00:00:00,2020-10-16,,2016-08-04,Charter Oak,5377,300000.0,2023-10-01,new construction wood frame,issued,,201608044165,071,Av,1.0,2,3.0,10,159,POINT (-122.4042820978558 37.73525930486724),1534.0,2020,5377071
1431750163495,2018-12-07,94110,Mission,apartments,"erect 4 stories 117 residential with double car stacker parking in basement, no fire pump on lot nos. 006,007 and 024 (lots will be merged in future)",32000000.0,True,2,2016-07-28T00:00:00,2018-12-07,,2016-07-28,Folsom,3639,32000000.0,2024-11-05,new construction,issued,,201607283625,007,St,117.0,1,4.0,9,2675,POINT (-122.4139429748745 37.75483884459419),862.0,2018,3639007
1492391510469,2018-01-04,94132,Oceanview/Merced/Ingleside,1 family dwelling,"to erect 3 stories, no basement, type v-b, single family home.",550000.0,True,2,2016-07-28T00:00:00,2018-01-04,2018-06-04,2016-07-28,Vernon,7120,350000.0,2020-12-19,new construction,issued,,201607283565,036,St,1.0,1,3.0,11,62,POINT (-122.4677108352972 37.71363263141626),525.0,2018,7120036
1479592509883,2017-09-14,94131,Noe Valley,2 family dwelling,to erect 4 stories of 2 family dwelling,797100.0,True,2,2016-07-27T00:00:00,2019-02-22,2017-12-22,2016-07-27,Cesar Chavez,6580,450000.0,2020-08-29,new construction wood frame,complete,2019-02-22,201607273501,036,St,2.0,2,4.0,8,4039,POINT (-122.4301395581349 37.7472661715652),414.0,2017,6580036
1431270506993,2017-07-28,94103,Mission,apartments,"to erect 7 stories, 1 basement, type i-b, 136 residential units and commercial building (r-2,m,s-2). maher exempted.",32000000.0,True,2,2016-07-25T00:00:00,2017-07-28,2017-12-01,2016-07-25,Harrison,3521,32000000.0,2023-06-27,new construction,issued,,201607253262,056,St,136.0,1,7.0,6,1532,POINT (-122.413307194609 37.77049582180574),368.0,2017,3521056
1430544157580,2016-12-29,94114,Castro/Upper Market,apartments,"to erect 7 stories, no basement, 60 units residential with mix use type 1 construction.",17303000.0,True,2,2016-07-19T00:00:00,2021-07-06,2017-02-24,2016-07-19,Market,3542,12520000.0,2022-11-28,new construction,complete,2021-07-06,201607192730,041,St,60.0,1,7.0,8,2100,POINT (-122.4294731525554 37.76747317611012),163.0,2016,3542041
1430263124987,2018-06-04,94122,Sunset/Parkside,apartments,"to erect 3-story, 2 basement, 12 units condo, type ia, retail, parking building.
** maher: disturbance of at least 50 cu.yd.of soil; route to dph **",12500000.0,True,2,2016-07-15T00:00:00,2021-04-12,2018-12-17,2016-07-15,Noriega,2081,2500000.0,2024-05-03,new construction,complete,2021-04-12,201607152516,001,St,12.0,1,3.0,4,3701,POINT (-122.5035729607358 37.75280791849056),689.0,2018,2081001
143012580301,2020-01-02,94109,Western Addition,misc group residns.,"to erect 13 stories, no basement, type 1-a, 215 units residential care facility for the elderly, retail, parking building.",88300000.0,True,2,2016-07-14T00:00:00,2020-01-02,2020-04-13,2016-07-14,Van Ness,0714,93600000.0,2025-12-01,new construction,issued,,201607142409,016,Av,215.0,1,13.0,5,1001,POINT (-122.4219108456868 37.78492975369953),1267.0,2020,0714016
1429995207812,2017-11-02,94110,Mission,apartments,"to erect 6 story, 1 basement, type iii-a / i, 24 units residential with commercial mix use building.",8679260.0,True,2,2016-07-14T00:00:00,2020-06-30,2018-05-21,2016-07-14,Cesar Chavez,6568,4700000.0,2023-10-02,new construction,complete,2020-06-30,201607142327,032,St,24.0,1,6.0,8,3620,POINT (-122.4219133472394 37.74832267300391),476.0,2017,6568032
1429635212506,2019-11-05,94131,West of Twin Peaks,1 family dwelling,"erect 3-story, no basement, single family dwelling. sprinkler under 13r and sprinkler monitoring under sep permits.",800000.0,True,2,2016-07-12T00:00:00,2019-11-05,2021-09-08,2016-07-12,Mangels,6765,450000.0,2022-10-20,new construction wood frame,issued,,201607122060,043,Av,1.0,2,3.0,8,149,POINT (-122.4407588203451 37.73287132158914),1211.0,2019,6765043
142890097928,2018-06-04,94121,Outer Richmond,apartments,"to erect 4 stories, 3 units residential building as approved per 2016-003258cua/pc motion 20025 / nsr 2018k588112.",1600000.0,True,2,2016-07-05T00:00:00,2020-07-02,2018-06-26,2016-07-05,27th,1386,1400000.0,2021-05-19,new construction wood frame,complete,2020-07-02,201607051548,038,Av,3.0,2,4.0,2,218,POINT (-122.4869277815829 37.78524563572819),699.0,2018,1386038
